127.0.0.1 - - [01/Feb/2021:16:19:38 -0600] "GET /sygealoc/assets/vendors/css/vendors.min.css HTTP/1.1" 200 2135
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/css/plugins/pickers/daterange/daterange.min.css HTTP/1.1" 200 311
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/datatable.css HTTP/1.1" 200 1949
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/js/core/app-menu.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/js/core/app.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/js/scripts/customizer.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/js/scripts/footer.min.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/mask.js HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/sygealoc.PNG HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/uploads/utilisateur/admin920313mon.jpg HTTP/1.1" 200 2626
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/images/carousel/03.jpg HTTP/1.1" 200 646071
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/images/carousel/01.jpg HTTP/1.1" 200 627086
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/images/carousel/02.jpg HTTP/1.1" 200 528509
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/images/carousel/04.jpg HTTP/1.1" 200 667607
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/images/carousel/05.jpg HTTP/1.1" 200 401606
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/fonts/line-awesome/fonts/la-solid-900.woff2 HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/vendors/js/charts/chart.min.js HTTP/1.1" 200 156728
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /app-assets/data/locales/en.json HTTP/1.1" 404 1027
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/fonts/mem8YaGs126MiZpBA-UFVZ0b.woff2 HTTP/1.1" 200 14380
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/fonts/feather/fonts/feather2467.woff?9xfrq8 HTTP/1.1" 200 29500
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/fonts/6xKtdSZaM9iE8KbpRA_hK1QN.woff2 HTTP/1.1" 200 26176
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/fonts/mem5YaGs126MiZpBA-UN7rgOUuhp.woff2 HTTP/1.1" 200 15056
127.0.0.1 - - [01/Feb/2021:16:19:39 -0600] "GET /sygealoc/assets/fonts/mem5YaGs126MiZpBA-UNirkOUuhp.woff2 HTTP/1.1" 200 14880
127.0.0.1 - - [01/Feb/2021:16:19:40 -0600] "POST /sygealoc/assets/services/removeSession.jsp HTTP/1.1" 200 25
127.0.0.1 - - [01/Feb/2021:16:19:41 -0600] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [01/Feb/2021:16:19:41 -0600] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [01/Feb/2021:16:19:41 -0600] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - admin [01/Feb/2021:16:19:42 -0600] "GET /manager/text/list HTTP/1.1" 200 228
127.0.0.1 - - [01/Feb/2021:16:19:43 -0600] "HEAD /netbeans-tomcat-status-test HTTP/1.1" 404 -
127.0.0.1 - - [01/Feb/2021:16:19:57 -0600] "GET /sygealoc/fournisseur HTTP/1.1" 200 48199
127.0.0.1 - - [01/Feb/2021:16:20:03 -0600] "GET /sygealoc/assets/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:03 -0600] "GET /sygealoc/assets/css/bootstrap-extended.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:03 -0600] "GET /sygealoc/assets/css/colors.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/css/components.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/css/core/menu/menu-types/vertical-menu-modern.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/css/core/colors/palette-gradient.min.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/vendors/css/charts/jquery-jvectormap-2.0.3.css HTTP/1.1" 304 -
127.0.0.1 - - [01/Feb/2021:16:20:04 -0600] "GET /sygealoc/assets/vendors/css/charts/morris.css HTTP/1.1" 304 -
